Variety,Card Number,Player/Athlete,Team,Rookie,Parallel
Hidden Elf,HE-15,"Paul Skenes,",Pittsburgh Pirates,,
Hidden Elf,HE-16,"Dylan Crews,",Washington Nationals,,
Hidden Elf,HE-17,"Dylan Crews,",Washington Nationals,,
Hidden Elf,HE-18,"Dylan Crews,",Washington Nationals,,
Hidden Elf,HE-19,"Dylan Crews,",Washington Nationals,,
Hidden Elf,HE-20,"Dylan Crews,",Washington Nationals,,
Hidden Elf,HE-21,"Roki Sasaki,",Los Angeles Dodgers,,
Hidden Elf,HE-22,"Roki Sasaki,",Los Angeles Dodgers,,
Hidden Elf,HE-23,"Roki Sasaki,",Los Angeles Dodgers,,
Hidden Elf,HE-24,"Roki Sasaki,",Los Angeles Dodgers,,
Hidden Elf,HE-25,"Roki Sasaki,",Los Angeles Dodgers,,
Making The Nice List,MNL-1,"Shohei Ohtani,",Los Angeles Dodgers,,
Making The Nice List,MNL-2,"Shohei Ohtani,",Los Angeles Dodgers,,
Making The Nice List,MNL-3,"Aaron Judge,",New York Yankees,,
Making The Nice List,MNL-4,"Bobby Witt Jr.,",Kansas City Royals,,
Making The Nice List,MNL-5,"Luis Arraez,",San Diego Padres,,
Making The Nice List,MNL-6,"Aaron Judge,",New York Yankees,,
Making The Nice List,MNL-7,"Elly De La Cruz,",Cincinnati Reds,,
Making The Nice List,MNL-8,"Matt Chapman,",San Francisco Giants,,
Making The Nice List,MNL-9,"Corbin Carroll,",Arizona Diamondbacks,,
Making The Nice List,MNL-10,"Kyle Schwarber,",Philadelphia Phillies,,
Making The Nice List,MNL-11,"Paul Skenes,",Pittsburgh Pirates,,
Making The Nice List,MNL-12,"Chris Sale,",Atlanta Braves,,
Making The Nice List,MNL-13,"Ryan Helsley,",St. Louis Cardinals,,
Making The Nice List,MNL-14,"Tarik Skubal,",Detroit Tigers,,
Making The Nice List,MNL-15,"Emmanuel Clase,",Cleveland Guardians,,
Making The Nice List,MNL-16,"Gunnar Henderson,",Baltimore Orioles,,
Making The Nice List,MNL-17,"Logan Gilbert,",Seattle Mariners,,
Making The Nice List,MNL-18,"Giancarlo Stanton,",New York Yankees,,
Making The Nice List,MNL-19,"Oneil Cruz,",Pittsburgh Pirates,,
Making The Nice List,MNL-20,"Aaron Judge,",New York Yankees,,
Making The Nice List,MNL-21,"Bobby Witt Jr.,",Kansas City Royals,,
Making The Nice List,MNL-22,"Tyler Rogers,",San Francisco Giants,,
Making The Nice List,MNL-23,"Vladimir Guerrero Jr.,",Toronto Blue Jays,,
Making The Nice List,MNL-24,"Jarren Duran,",Boston Red Sox,,
Making The Nice List,MNL-25,"Aaron Judge,",New York Yankees,,
Evergreen,E-1,"Roki Sasaki,",Los Angeles Dodgers,,
Evergreen,E-2,"Hyeseong Kim,",Los Angeles Dodgers,,
Evergreen,E-3,"Luisangel Acu a,",New York Mets,,
Evergreen,E-4,"Kumar Rocker,",Texas Rangers,,
Evergreen,E-5,"James Wood,",Washington Nationals,,
Evergreen,E-6,"Coby Mayo,",Baltimore Orioles,,
Evergreen,E-7,"Jacob Wilson,",Athletics,,
Evergreen,E-8,"Dylan Crews,",Washington Nationals,,
Evergreen,E-9,"Matt Shaw,",Chicago Cubs,,
Evergreen,E-10,"Shohei Ohtani,",Los Angeles Dodgers,,
Evergreen,E-11,"Aaron Judge,",New York Yankees,,
Evergreen,E-12,"Bobby Witt Jr.,",Kansas City Royals,,
Evergreen,E-13,"Ivan Rodriguez,",Texas Rangers,,
Evergreen,E-14,"Justin Verlander,",San Francisco Giants,,
Evergreen,E-15,"Wade Boggs,",Boston Red Sox,,
Evergreen,E-16,"Ernie Banks,",Chicago Cubs,,
Evergreen,E-17,"Randy Johnson,",Arizona Diamondbacks,,
Evergreen,E-18,"Harmon Killebrew,",Minnesota Twins,,
Evergreen,E-19,"Joe Morgan,",Cincinnati Reds,,
Evergreen,E-20,"Jos  Ram rez,",Cleveland Guardians,,
Evergreen,E-21,"Freddie Freeman,",Los Angeles Dodgers,,
Evergreen,E-22,"Juan Soto,",New York Mets,,
Evergreen,E-23,"Mike Trout,",Los Angeles Angels,,
Evergreen,E-24,"Hank Aaron,",Milwaukee Braves,,
Evergreen,E-25,"Mike Piazza,",Los Angeles Dodgers,,
Oversized Die-Cut Ornaments,OO-1,"Roki Sasaki,",Los Angeles Dodgers,,
Oversized Die-Cut Ornaments,OO-2,"Hyeseong Kim,",Los Angeles Dodgers,,
Oversized Die-Cut Ornaments,OO-3,"Luisangel Acu a,",New York Mets,,
Oversized Die-Cut Ornaments,OO-4,"Kumar Rocker,",Texas Rangers,,
Oversized Die-Cut Ornaments,OO-5,"James Wood,",Washington Nationals,,
Oversized Die-Cut Ornaments,OO-6,"Coby Mayo,",Baltimore Orioles,,
Oversized Die-Cut Ornaments,OO-7,"Jacob Wilson,",Athletics,,
Oversized Die-Cut Ornaments,OO-8,"Dylan Crews,",Washington Nationals,,
Oversized Die-Cut Ornaments,OO-9,"Matt Shaw,",Chicago Cubs,,
Oversized Die-Cut Ornaments,OO-10,"Gunnar Henderson,",Baltimore Orioles,,
Oversized Die-Cut Ornaments,OO-11,"Juan Soto,",New York Mets,,
Oversized Die-Cut Ornaments,OO-12,"Pete Alonso,",New York Mets,,
Oversized Die-Cut Ornaments,OO-13,"Babe Ruth,",New York Yankees,,
Oversized Die-Cut Ornaments,OO-14,"Ted Williams,",Boston Red Sox,,
Oversized Die-Cut Ornaments,OO-15,"Ken Griffey Jr.,",Seattle Mariners,,
Oversized Die-Cut Ornaments,OO-16,"Kyle Tucker,",Chicago Cubs,,
Oversized Die-Cut Ornaments,OO-17,"Yordan Alvarez,",Houston Astros,,
Oversized Die-Cut Ornaments,OO-18,"Jos  Ram rez,",Cleveland Guardians,,
Oversized Die-Cut Ornaments,OO-19,"Ketel Marte,",Arizona Diamondbacks,,
Oversized Die-Cut Ornaments,OO-20,"Trea Turner,",Philadelphia Phillies,,
Present Die-Cut Ornaments,PO-1,"Roki Sasaki,",Los Angeles Dodgers,,
Present Die-Cut Ornaments,PO-2,"Hyeseong Kim,",Los Angeles Dodgers,,
Present Die-Cut Ornaments,PO-3,"Luisangel Acu a,",New York Mets,,
Present Die-Cut Ornaments,PO-4,"Kumar Rocker,",Texas Rangers,,
Present Die-Cut Ornaments,PO-5,"James Wood,",Washington Nationals,,
Present Die-Cut Ornaments,PO-6,"Coby Mayo,",Baltimore Orioles,,
Present Die-Cut Ornaments,PO-7,"Jacob Wilson,",Athletics,,
Present Die-Cut Ornaments,PO-8,"Dylan Crews,",Washington Nationals,,
Present Die-Cut Ornaments,PO-9,"Matt Shaw,",Chicago Cubs,,
Present Die-Cut Ornaments,PO-10,"Shohei Ohtani,",Los Angeles Dodgers,,
Present Die-Cut Ornaments,PO-11,"Mookie Betts,",Los Angeles Dodgers,,
Present Die-Cut Ornaments,PO-12,"Aaron Judge,",New York Yankees,,
Present Die-Cut Ornaments,PO-13,"Bryce Harper,",Philadelphia Phillies,,
Present Die-Cut Ornaments,PO-14,"Paul Skenes,",Pittsburgh Pirates,,
Present Die-Cut Ornaments,PO-15,"Mike Trout,",Los Angeles Angels,,
Present Die-Cut Ornaments,PO-16,"Elly De La Cruz,",Cincinnati Reds,,
Present Die-Cut Ornaments,PO-17,"Bobby Witt Jr.,",Kansas City Royals,,
Present Die-Cut Ornaments,PO-18,"Julio Rodr guez,",Seattle Mariners,,
Present Die-Cut Ornaments,PO-19,"Jackson Holliday,",Baltimore Orioles,,
Present Die-Cut Ornaments,PO-20,"Tarik Skubal,",Detroit Tigers,,
Base - Holiday Short Print,H4,"Jacob Wilson,",Athletics,,
Base - Holiday Short Print,H13,"Brooks Lee,",Minnesota Twins,,
Base - Holiday Short Print,H23,"Roki Sasaki,",Los Angeles Dodgers,,
Base - Holiday Short Print,H41,"Pete Crow-Armstrong,",Chicago Cubs,,
Base - Holiday Short Print,H46,"Dylan Crews,",Washington Nationals,,
Base - Holiday Short Print,H50,"Mike Trout,",Los Angeles Angels,,
Base - Holiday Short Print,H52,"Mookie Betts,",Los Angeles Dodgers,,
Base - Holiday Short Print,H70,"Paul Skenes,",Pittsburgh Pirates,,
Base - Holiday Short Print,H74,"Tarik Skubal,",Detroit Tigers,,
Base - Holiday Short Print,H90,"Trea Turner,",Philadelphia Phillies,,
Base - Holiday Short Print,H97,"Elly De La Cruz,",Cincinnati Reds,,
Base - Holiday Short Print,H100,"Bobby Witt Jr.,",Kansas City Royals,,
Base - Holiday Short Print,H113,"Luisangel Acu a,",New York Mets,,
Base - Holiday Short Print,H118,"Coby Mayo,",Baltimore Orioles,,
Base - Holiday Short Print,H121,"Cam Smith,",Houston Astros,,
Base - Holiday Short Print,H150,"Juan Soto,",New York Mets,,
Base - Holiday Short Print,H154,"Alex Bregman,",Boston Red Sox,,
Base - Holiday Short Print,H158,"Corbin Carroll,",Arizona Diamondbacks,,
Base - Holiday Short Print,H161,"Aaron Judge,",New York Yankees,,
Base - Holiday Short Print,H170,"Fernando Tatis Jr.,",San Diego Padres,,
Base - Holiday Short Print,H182,"Jackson Chourio,",Milwaukee Brewers,,
Base - Holiday Short Print,H186,"Julio Rodr guez,",Seattle Mariners,,
Base - Holiday Short Print,H195,"Jos  Ram rez,",Cleveland Guardians,,
Base - Holiday Short Print,H199,"Spencer Schwellenbach,",Atlanta Braves,,
Base - Holiday Short Print,H200,"Shohei Ohtani,",Los Angeles Dodgers,,
